Prospect ID,Lead Number,Lead Origin,Lead Source,Do Not Email,Do Not Call,Converted,TotalVisits,Total Time Spent on Website,Page Views Per Visit,Last Activity,Country,Specialization,How did you hear about X Education,What is your current occupation,What matters most to you in choosing a course,Search,Magazine,Newspaper Article,X Education Forums,Newspaper,Digital Advertisement,Through Recommendations,Receive More Updates About Our Courses,Tags,Lead Quality,Update me on Supply Chain Content,Get updates on DM Content,Lead Profile,City,Asymmetrique Activity Index,Asymmetrique Profile Index,Asymmetrique Activity Score,Asymmetrique Profile Score,I agree to pay the amount through cheque,A free copy of Mastering The Interview,Last Notable Activity
cb2a224d-79ea-4a66-a150-61ad81abcec9,641684,Landing Page Submission,Organic Search,No,No,0,3.0,161,3.0,Email Opened,India,Travel and Tourism,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,switched off,Not Sure,No,No,Other Leads,Other Cities,02.Medium,02.Medium,14.0,14.0,No,Yes,Email Opened
589c2db6-53d7-4022-8fdf-4d86fd432292,641495,Landing Page Submission,Google,No,No,1,3.0,761,3.0,Email Opened,India,Healthcare Management,Online Search,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Low in Relevance,No,No,Potential Lead,Thane & Outskirts,02.Medium,02.Medium,14.0,16.0,No,No,Email Opened
19565e20-3607-491b-969d-71b40ddbc950,641250,Landing Page Submission,Direct Traffic,No,No,1,2.0,1208,2.0,Email Opened,India,Finance Management,Student of SomeSchool,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Closed by Horizzon,Low in Relevance,No,No,Potential Lead,Thane & Outskirts,02.Medium,01.High,15.0,19.0,No,No,Modified
3167169d-7a0a-42b6-9e20-7819c81ae5e9,641138,Landing Page Submission,Google,No,No,1,5.0,914,2.5,SMS Sent,India,International Business,Online Search,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,High in Relevance,No,No,Potential Lead,Mumbai,02.Medium,01.High,15.0,20.0,No,No,SMS Sent
2542d70a-1c2e-4b88-be85-1ff12d7c9de6,640974,Landing Page Submission,Google,No,No,1,4.0,1396,4.0,Email Opened,India,Finance Management,Student of SomeSchool,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Busy,Not Sure,No,No,Other Leads,Other Cities of Maharashtra,02.Medium,01.High,15.0,17.0,No,No,Email Opened
24450f53-b189-48b4-9403-6b62f9bfe470,644264,Landing Page Submission,Google,No,No,0,5.0,312,2.5,Email Opened,India,Finance Management,Online Search,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Interested in other courses,Low in Relevance,No,No,Select,Mumbai,02.Medium,01.High,13.0,18.0,No,Yes,Email Opened
e80e9214-2648-412d-876a-db4b670e7e62,644257,Landing Page Submission,Google,No,No,1,3.0,784,3.0,Converted to Lead,India,Business Administration,Other,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Potential Lead,Mumbai,02.Medium,01.High,15.0,20.0,No,No,Modified
0dbcf937-2e15-4ecb-a796-a5a8e824fd1f,644182,Landing Page Submission,Google,No,No,0,12.0,348,3.0,Converted to Lead,India,Finance Management,Word Of Mouth,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Interested in other courses,Worst,No,No,Other Leads,Mumbai,02.Medium,01.High,14.0,18.0,No,No,Modified
c091eb4e-4cd4-47c7-bd6c-b1acc80606f0,644160,API,Google,No,No,0,2.0,127,2.0,SMS Sent,India,Marketing Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Interested in other courses,Might be,No,No,Other Leads,Select,02.Medium,02.Medium,13.0,14.0,No,No,Modified
af334ec6-bfff-4de7-b59d-d8c2fae37795,644137,Landing Page Submission,Google,No,No,1,4.0,847,4.0,Email Opened,India,Human Resource Management,Online Search,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,High in Relevance,No,No,Potential Lead,Mumbai,02.Medium,01.High,15.0,20.0,No,No,Email Opened
bad10c18-0408-421f-82fd-23d11a62ce36,644068,Landing Page Submission,Google,No,No,1,4.0,62,4.0,Email Link Clicked,India,Retail Management,Advertisements,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Mumbai,02.Medium,01.High,14.0,18.0,No,No,Email Link Clicked
aa978022-96be-45b7-bf9c-e00fec32734e,643937,API,Olark Chat,No,No,1,3.0,430,1.5,Email Opened,India,Human Resource Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Mumbai,02.Medium,02.Medium,14.0,16.0,No,Yes,Email Opened
4f0eee1c-2b48-43b1-b1da-4a259d5d5cf9,643787,Landing Page Submission,Direct Traffic,No,No,1,2.0,850,2.0,Email Opened,India,Business Administration,Word Of Mouth,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Busy,Not Sure,No,No,Other Leads,Other Cities,02.Medium,02.Medium,15.0,16.0,No,No,Email Opened
57108632-9332-4bda-8cd9-fd63d5b68064,643712,Landing Page Submission,Direct Traffic,No,No,1,3.0,1389,3.0,Email Link Clicked,India,Marketing Management,Select,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Low in Relevance,No,No,Potential Lead,Mumbai,02.Medium,01.High,15.0,20.0,No,Yes,Email Link Clicked
ebdc54e1-445a-40fc-8b6e-d952230787db,643477,Landing Page Submission,Google,No,No,0,4.0,255,4.0,Page Visited on Website,India,Business Administration,Multiple Sources,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,switched off,Not Sure,No,No,Select,Other Cities of Maharashtra,02.Medium,01.High,13.0,17.0,No,No,Page Visited on Website
a053056a-a75d-4aa5-858d-0e2381837b32,643443,API,Google,No,No,1,13.0,1667,4.33,SMS Sent,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Select,01.High,02.Medium,16.0,15.0,No,No,SMS Sent
01825b19-c264-4229-80a8-b6ef25f71ef3,643324,Landing Page Submission,Google,No,No,1,3.0,1499,3.0,SMS Sent,India,Healthcare Management,Multiple Sources,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Mumbai,02.Medium,02.Medium,15.0,15.0,No,No,SMS Sent
4210dc90-ab95-4158-acfa-2760189112be,643292,API,Google,No,No,1,3.0,489,3.0,Email Opened,India,Human Resource Management,Select,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Low in Relevance,No,No,Potential Lead,Thane & Outskirts,02.Medium,01.High,15.0,17.0,No,No,Email Opened
e4d7db64-1d04-46d3-b2ab-efef1359b16c,643219,Landing Page Submission,Direct Traffic,No,No,1,3.0,812,3.0,SMS Sent,India,Marketing Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Mumbai,02.Medium,01.High,14.0,18.0,No,Yes,SMS Sent
983aeea0-7665-4044-995e-e62053fcf3b1,643101,API,Google,No,No,1,4.0,1167,1.33,Email Opened,India,Operations Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,High in Relevance,No,No,Potential Lead,Thane & Outskirts,02.Medium,01.High,15.0,17.0,No,No,Email Opened
d9fe46ed-250f-459b-b865-1fde7bd91fe5,643058,Landing Page Submission,Google,Yes,No,0,6.0,950,6.0,Email Bounced,India,Marketing Management,Online Search,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Worst,No,No,Select,Mumbai,02.Medium,01.High,14.0,18.0,No,Yes,Modified
067a268f-97d2-47a6-83cf-dcd69a9bbda0,642967,Landing Page Submission,Organic Search,No,No,0,3.0,155,3.0,Page Visited on Website,India,Media and Advertising,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Not doing further education,Worst,No,No,Select,Other Metro Cities,02.Medium,02.Medium,14.0,15.0,No,Yes,Modified
e6fcc497-90f5-42ad-891f-ecb73f0f1e40,642784,API,Google,Yes,No,1,4.0,1295,4.0,SMS Sent,India,E-COMMERCE,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,High in Relevance,No,No,Potential Lead,Other Cities,02.Medium,02.Medium,15.0,13.0,No,No,SMS Sent
86cec3b8-d094-455c-9d84-13293a4c5d6b,642553,Landing Page Submission,Organic Search,No,No,0,8.0,241,8.0,SMS Sent,India,Finance Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Interested  in full time MBA,Worst,No,No,Other Leads,Mumbai,02.Medium,01.High,13.0,18.0,No,Yes,Modified
b00a85a0-cb15-4cd5-b563-b3dc9210b071,642361,Landing Page Submission,Direct Traffic,No,No,1,2.0,1232,2.0,SMS Sent,India,Supply Chain Management,Select,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Mumbai,02.Medium,01.High,15.0,18.0,No,Yes,SMS Sent
7521b235-506d-4b28-b5a8-a4fd5fc49b08,642356,Landing Page Submission,Google,No,No,0,2.0,1188,1.0,Email Bounced,India,Finance Management,Student of SomeSchool,Student,Better Career Prospects,No,No,No,No,No,No,No,No,Already a student,Worst,No,No,Student of SomeSchool,Mumbai,02.Medium,01.High,15.0,18.0,No,No,Modified
8b25e565-33bb-4219-8c37-da44daf5b4ce,641909,Landing Page Submission,Direct Traffic,No,No,1,8.0,1190,2.0,Page Visited on Website,India,Supply Chain Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Closed by Horizzon,High in Relevance,No,No,Potential Lead,Other Cities,02.Medium,01.High,14.0,18.0,No,Yes,Page Visited on Website
8e07776b-a0eb-4d0b-921e-542baafa632d,641891,API,Google,No,No,1,8.0,167,4.0,Email Opened,India,Finance Management,Online Search,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Potential Lead,Other Metro Cities,02.Medium,02.Medium,15.0,16.0,No,No,Email Opened
12141b50-237c-44b0-9a2c-a9ae0403db80,641715,Landing Page Submission,Google,No,No,1,4.0,1033,4.0,Email Opened,India,Human Resource Management,Online Search,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Low in Relevance,No,No,Potential Lead,Mumbai,02.Medium,01.High,15.0,20.0,No,No,Modified
1b83f36c-540c-4ae6-9aa2-8a5830a1794f,641459,Landing Page Submission,Google,No,No,0,6.0,212,6.0,Email Opened,India,Retail Management,Online Search,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Interested in other courses,High in Relevance,No,No,Potential Lead,Mumbai,02.Medium,01.High,14.0,20.0,No,No,Email Opened
7e5e87b6-5681-4db4-be93-2b552a152417,641455,Landing Page Submission,Direct Traffic,No,No,0,3.0,60,3.0,Email Opened,United States,Human Resource Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Already a student,Worst,No,No,Student of SomeSchool,Thane & Outskirts,02.Medium,01.High,15.0,17.0,No,Yes,Email Opened
f43a6791-8904-41af-a48a-25b6f208713b,641392,Landing Page Submission,Google,No,No,0,2.0,186,2.0,SMS Sent,India,Select,Other,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Interested in other courses,Might be,No,No,Select,Mumbai,02.Medium,01.High,13.0,18.0,No,No,Modified
c97187ac-4fc7-48a4-ad99-c45475ab17eb,641366,Landing Page Submission,Google,No,No,1,11.0,1039,5.5,Email Opened,India,"Banking, Investment And Insurance",Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Busy,Not Sure,No,No,Select,Tier II Cities,01.High,01.High,16.0,17.0,No,Yes,Email Opened
9baa348a-eb24-4690-b4ca-7d2954479123,641265,Landing Page Submission,Google,No,No,0,6.0,307,6.0,Email Opened,India,Human Resource Management,Other,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,Not Sure,No,No,Select,Mumbai,02.Medium,01.High,14.0,18.0,No,No,Email Opened
726565c6-64ad-40b9-a224-ef2a404c92e9,641173,Landing Page Submission,Google,No,No,1,6.0,1830,3.0,SMS Sent,India,Media and Advertising,Student of SomeSchool,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Mumbai,02.Medium,01.High,14.0,17.0,No,No,SMS Sent
c4f2ccdd-045c-4b4e-a860-dfce1012b1c3,641097,API,Google,No,No,0,3.0,1222,1.5,Olark Chat Conversation,India,Marketing Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Interested  in full time MBA,Might be,No,No,Potential Lead,Select,02.Medium,02.Medium,14.0,16.0,No,No,Modified
f046b768-ccd9-480a-87e0-14d3bd4ae0fd,641093,Landing Page Submission,Direct Traffic,No,No,1,9.0,747,9.0,Email Opened,India,Human Resource Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Low in Relevance,No,No,Lateral Student,Thane & Outskirts,02.Medium,01.High,15.0,18.0,No,No,Email Opened
2f2ce7fe-904b-4426-b495-4d0c25513f12,641037,Landing Page Submission,Google,No,No,1,5.0,866,5.0,SMS Sent,India,"Banking, Investment And Insurance",Social Media,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Mumbai,02.Medium,01.High,15.0,18.0,No,No,SMS Sent
57847910-96b8-4d39-8bfd-f7883f7c89ea,644249,API,Google,No,No,1,2.0,969,1.0,Email Opened,India,Marketing Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Low in Relevance,No,No,Potential Lead,Mumbai,02.Medium,01.High,14.0,18.0,No,No,Email Opened
b7366764-087c-4de5-8108-ecdce84747f0,644247,API,Google,No,No,1,4.0,1184,2.0,Email Opened,India,Human Resource Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,High in Relevance,No,No,Lateral Student,Mumbai,02.Medium,01.High,15.0,17.0,No,No,Email Opened
4faa6b62-046c-4814-b263-1aca4425ca06,644222,Landing Page Submission,Direct Traffic,Yes,No,0,4.0,1596,4.0,SMS Sent,India,Services Excellence,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Still Thinking,Might be,No,No,Select,Mumbai,02.Medium,02.Medium,13.0,15.0,No,No,Modified
75b60756-f117-40d3-8d24-fff8a4cffbce,644130,Landing Page Submission,Google,No,No,1,4.0,1017,4.0,SMS Sent,India,Human Resource Management,Online Search,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Mumbai,02.Medium,01.High,14.0,18.0,No,No,SMS Sent
889acd06-8a50-4906-a379-955fb67d9df3,644065,Landing Page Submission,Direct Traffic,No,No,1,2.0,931,2.0,Email Opened,India,Human Resource Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Low in Relevance,No,No,Lateral Student,Mumbai,02.Medium,01.High,14.0,19.0,No,Yes,Modified
1ca14420-3c7b-4b49-8a38-e2ccd2251a8a,644013,Landing Page Submission,Google,No,No,1,4.0,1381,4.0,Email Opened,India,Human Resource Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Busy,Not Sure,No,No,Select,Mumbai,02.Medium,01.High,15.0,18.0,No,Yes,Email Opened
e0032a65-ae4e-4221-b8c2-7650899f73ae,643977,API,Google,No,No,1,2.0,1429,2.0,SMS Sent,India,Hospitality Management,Select,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Potential Lead,Select,02.Medium,02.Medium,14.0,13.0,No,No,SMS Sent
74878c4b-50d7-4a13-9ec2-754360fb5dd0,643945,API,Google,No,No,1,2.0,1101,1.0,SMS Sent,India,Marketing Management,Select,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Potential Lead,Select,02.Medium,02.Medium,15.0,16.0,No,No,Modified
84922ebc-1cfe-4869-b644-4751b22f2633,643845,API,Google,No,No,0,6.0,1178,3.0,Email Opened,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,wrong number given,Not Sure,No,No,Select,Select,03.Low,02.Medium,12.0,15.0,No,No,Email Opened
5917a308-6fcd-4c53-89e5-17044d54f151,643819,Landing Page Submission,Google,No,No,1,6.0,251,6.0,SMS Sent,India,Supply Chain Management,Online Search,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Other Metro Cities,02.Medium,02.Medium,14.0,16.0,No,No,SMS Sent
a6a860d3-5772-4f74-82dc-275d47d8254d,643795,API,Organic Search,No,No,1,3.0,926,3.0,SMS Sent,Singapore,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Not Sure,No,No,Select,Select,02.Medium,02.Medium,15.0,15.0,No,No,SMS Sent
02903c65-5918-41a9-86cc-991e13c3ff17,643788,API,Google,No,No,0,2.0,360,2.0,SMS Sent,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Interested in other courses,Might be,No,No,Select,Select,02.Medium,02.Medium,13.0,15.0,No,No,Modified
553dd3ce-4d54-49c5-a1f9-ae8f448e32bf,643766,Landing Page Submission,Direct Traffic,No,No,0,2.0,326,2.0,Email Opened,India,Business Administration,Select,Student,Better Career Prospects,No,No,No,No,No,No,No,No,Interested in other courses,Low in Relevance,No,No,Potential Lead,Other Metro Cities,02.Medium,01.High,13.0,18.0,No,Yes,Modified
334ca78b-f055-4a39-aa7c-7637dd5b231d,643637,API,Google,No,No,1,2.0,1059,2.0,Email Opened,India,IT Projects Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Low in Relevance,No,No,Potential Lead,Thane & Outskirts,02.Medium,02.Medium,15.0,14.0,No,No,Email Opened
53409339-355c-4c22-bbe5-8eadc98a985e,643517,Landing Page Submission,Google,No,No,1,7.0,1302,3.5,Email Opened,India,"Banking, Investment And Insurance",Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Mumbai,02.Medium,01.High,15.0,18.0,No,No,Email Opened
60dabbc2-6439-4d34-8aa8-7e0d00dea607,643158,Landing Page Submission,Direct Traffic,Yes,No,0,2.0,367,2.0,Unreachable,United States,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,number not provided,Not Sure,No,No,Select,Select,03.Low,01.High,12.0,17.0,No,No,Modified
925ef020-c145-483d-a916-b69760a1575f,643157,API,Google,No,No,0,14.0,174,2.8,Page Visited on Website,India,Marketing Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,Might be,No,No,Potential Lead,Select,02.Medium,02.Medium,14.0,16.0,No,No,Page Visited on Website
59e989b8-8d43-48be-90cd-1d779e7fe2be,643051,Landing Page Submission,Google,No,No,1,10.0,1131,5.0,Email Opened,India,Human Resource Management,Other,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Closed by Horizzon,Low in Relevance,No,No,Potential Lead,Mumbai,02.Medium,01.High,14.0,20.0,No,No,Modified
5dfc2dbc-9cee-405a-b348-d003c7f464e2,643038,API,Google,No,No,1,4.0,932,2.0,Email Opened,India,IT Projects Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Select,02.Medium,03.Low,14.0,12.0,No,No,Email Opened
18f6eb1f-3edc-407b-bd69-e6ad40b5abd7,642986,Landing Page Submission,Google,No,No,0,5.0,240,5.0,Email Opened,India,"Banking, Investment And Insurance",Word Of Mouth,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,Not Sure,No,No,Select,Mumbai,02.Medium,01.High,14.0,18.0,No,No,Modified
b4de77b4-075e-4841-842d-1fb2bfa39b3f,642875,API,Google,No,No,0,4.0,46,2.0,Olark Chat Conversation,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,invalid number,Not Sure,No,No,Select,Select,02.Medium,02.Medium,14.0,15.0,No,No,Modified
548ac2f7-3664-48d9-8fd6-eeb0938c3585,642834,API,Google,No,No,1,4.0,262,4.0,SMS Sent,France,Business Administration,Student of SomeSchool,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Low in Relevance,No,No,Other Leads,Other Metro Cities,02.Medium,02.Medium,15.0,14.0,No,No,Modified
8fc3de14-9b83-40ff-bfc2-04db30ae4c79,642802,Landing Page Submission,Organic Search,No,No,0,3.0,276,3.0,SMS Sent,India,Travel and Tourism,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,Not Sure,No,No,Select,Other Cities,02.Medium,02.Medium,14.0,14.0,No,Yes,Modified
7cfb3e6d-e7e7-4f54-8909-22262d05849e,642635,Landing Page Submission,Direct Traffic,No,No,1,5.0,1459,5.0,Email Opened,India,Finance Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Low in Relevance,No,No,Potential Lead,Thane & Outskirts,02.Medium,01.High,15.0,19.0,No,Yes,Email Opened
